composerName,readableComposerName,composerLastName,composerFirstName,musicPiece,itemCode,pieceURL,movieYear,movieTitle
"PERGOLESI, GIOVANNI BATTISTA",Giovanni Battista Pergolesi,Pergolesi, Giovanni Battista,Stabat Mater: Quando corpus morietur,8.557447,https://www.naxos.com/catalogue/item.asp?item_code=8.557447,1984,Amadeus 
"PERGOLESI, GIOVANNI BATTISTA",Giovanni Battista Pergolesi,Pergolesi, Giovanni Battista,Stabat Mater,8.557447,https://www.naxos.com/catalogue/item.asp?item_code=8.557447,1989,Jesus of Montreal 
"PERGOLESI, GIOVANNI BATTISTA",Giovanni Battista Pergolesi,Pergolesi, Giovanni Battista,Stabat Mater,8.557447,https://www.naxos.com/catalogue/item.asp?item_code=8.557447,1989,Jesus of Montreal 
"PERGOLESI, GIOVANNI BATTISTA",Giovanni Battista Pergolesi,Pergolesi, Giovanni Battista,"Stabat Mater: Fac, ut ardeat cor meum",8.557447,https://www.naxos.com/catalogue/item.asp?item_code=8.557447,1994,Tom &amp; Viv 
"PERGOLESI, GIOVANNI BATTISTA",Giovanni Battista Pergolesi,Pergolesi, Giovanni Battista,"Stabat Mater: Fac, ut ardeat cor meum",8.557447,https://www.naxos.com/catalogue/item.asp?item_code=8.557447,1994,Tom &amp; Viv 
"PERGOLESI, GIOVANNI BATTISTA",Giovanni Battista Pergolesi,Pergolesi, Giovanni Battista,Salve Regina in C minor,8.557447,https://www.naxos.com/catalogue/item.asp?item_code=8.557447,1994,Farinelli Il Castrato 
"PERGOLESI, GIOVANNI BATTISTA",Giovanni Battista Pergolesi,Pergolesi, Giovanni Battista,Salve Regina in C minor,8.557447,https://www.naxos.com/catalogue/item.asp?item_code=8.557447,1994,Farinelli Il Castrato 
"PITONI, GIUSEPPE OTTAVIO",Giuseppe Ottavio Pitoni,Pitoni, Giuseppe Ottavio,Cantate Domino,5.90255E+12,https://www.classicsonline.com/catalogue/product.aspx?cid=5902547006178,2014,Love Is Strange 
"PITONI, GIUSEPPE OTTAVIO",Giuseppe Ottavio Pitoni,Pitoni, Giuseppe Ottavio,Cantate Domino,5.90255E+12,https://www.classicsonline.com/catalogue/product.aspx?cid=5902547006178,2014,Love Is Strange 
"PONCHIELLI, AMILCARE",Amilcare Ponchielli,Ponchielli, Amilcare,La Gioconda: Dance of the Hours,8.550081,https://www.naxos.com/catalogue/item.asp?item_code=8.550081,1940,Fantasia 
"PONCHIELLI, AMILCARE",Amilcare Ponchielli,Ponchielli, Amilcare,La Gioconda: Dance of the Hours,8.550081,https://www.naxos.com/catalogue/item.asp?item_code=8.550081,1940,Fantasia 
"PONCHIELLI, AMILCARE",Amilcare Ponchielli,Ponchielli, Amilcare,La Gioconda: Cielo e mar,8.550497,https://www.naxos.com/catalogue/item.asp?item_code=8.550497,1982,"Yes, Giorgio "
"PONCHIELLI, AMILCARE",Amilcare Ponchielli,Ponchielli, Amilcare,La Gioconda: Cielo e mar,8.550497,https://www.naxos.com/catalogue/item.asp?item_code=8.550497,1982,"Yes, Giorgio "
"PONCHIELLI, AMILCARE",Amilcare Ponchielli,Ponchielli, Amilcare,La Gioconda: Dance of the Hours,8.550081,https://www.naxos.com/catalogue/item.asp?item_code=8.550081,1998,Sour Grapes 
"PONCHIELLI, AMILCARE",Amilcare Ponchielli,Ponchielli, Amilcare,La Gioconda: Dance of the Hours,8.550081,https://www.naxos.com/catalogue/item.asp?item_code=8.550081,1998,Sour Grapes 
"POULENC, FRANCIS",Francis Poulenc,Poulenc, Francis,3 movements perpetuels: I. Assez modere,8.55393,https://www.naxos.com/catalogue/item.asp?item_code=8.553930,1948,Rope 
"POULENC, FRANCIS",Francis Poulenc,Poulenc, Francis,3 movements perpetuels: I. Assez modere,8.55393,https://www.naxos.com/catalogue/item.asp?item_code=8.553930,1948,Rope 
"POULENC, FRANCIS",Francis Poulenc,Poulenc, Francis,Nocturne No. 1 in C major: Sans trainer,8.553929,https://www.naxos.com/catalogue/item.asp?item_code=8.553929,1990,Henry &amp; June 
"POULENC, FRANCIS",Francis Poulenc,Poulenc, Francis,Leocadia: Valse des chemins de l'amour,8.553615,https://www.naxos.com/catalogue/item.asp?item_code=8.553615,1990,Henry &amp; June 
"POULENC, FRANCIS",Francis Poulenc,Poulenc, Francis,Nocturne No. 1 in C major: Sans trainer,8.553929,https://www.naxos.com/catalogue/item.asp?item_code=8.553929,1990,Henry &amp; June 
"POULENC, FRANCIS",Francis Poulenc,Poulenc, Francis,Leocadia: Valse des chemins de l'amour,8.553615,https://www.naxos.com/catalogue/item.asp?item_code=8.553615,1990,Henry &amp; June 
"POULENC, FRANCIS",Francis Poulenc,Poulenc, Francis,3 movements perpetuels: I. Assez modere,8.55393,https://www.naxos.com/catalogue/item.asp?item_code=8.553930,2013,"Grande bellezza, La (The Great Beauty) "
"POULENC, FRANCIS",Francis Poulenc,Poulenc, Francis,3 movements perpetuels: I. Assez modere,8.55393,https://www.naxos.com/catalogue/item.asp?item_code=8.553930,2013,"Grande bellezza, La (The Great Beauty) "
"POULENC, FRANCIS",Francis Poulenc,Poulenc, Francis,Improvisation No. 15 in C minor: Tres vite,8.553931,https://www.naxos.com/catalogue/item.asp?item_code=8.553931,2017,Call Me by Your Name 
"POULENC, FRANCIS",Francis Poulenc,Poulenc, Francis,Improvisation No. 15 in C minor: Tres vite,8.553931,https://www.naxos.com/catalogue/item.asp?item_code=8.553931,2017,Call Me by Your Name 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: II. Song about Alexander Nevsky",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,1975,Love and Death 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Lieutenant Kije Suite, Op. 60: III. Kije's Wedding",8.554057,https://www.naxos.com/catalogue/item.asp?item_code=8.554057,1975,Love and Death 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Lieutenant Kije Suite, Op. 60: IV. Troika",8.554057,https://www.naxos.com/catalogue/item.asp?item_code=8.554057,1975,Love and Death 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"The Love for 3 Oranges Suite, Op. 33bis: III. March",8.550381,https://www.naxos.com/catalogue/item.asp?item_code=8.550381,1975,Love and Death 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: II. Song about Alexander Nevsky",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,1975,Love and Death 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Lieutenant Kije Suite, Op. 60: III. Kije's Wedding",8.554057,https://www.naxos.com/catalogue/item.asp?item_code=8.554057,1975,Love and Death 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Lieutenant Kije Suite, Op. 60: IV. Troika",8.554057,https://www.naxos.com/catalogue/item.asp?item_code=8.554057,1975,Love and Death 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"The Love for 3 Oranges Suite, Op. 33bis: III. March",8.550381,https://www.naxos.com/catalogue/item.asp?item_code=8.550381,1975,Love and Death 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Romeo and Juliet, Op. 64: Balcony Scene",8.553184-85,https://www.naxos.com/catalogue/item.asp?item_code=8.553184-85,1977,Turning Point 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Romeo and Juliet, Op. 64: Balcony Scene",8.553184-85,https://www.naxos.com/catalogue/item.asp?item_code=8.553184-85,1977,Turning Point 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Peter and the Wolf, Op. 67",8.550499,https://www.naxos.com/catalogue/item.asp?item_code=8.550499,1978,Animal House (National Lampoon's Animal House) 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Peter and the Wolf, Op. 67",8.550499,https://www.naxos.com/catalogue/item.asp?item_code=8.550499,1978,Animal House (National Lampoon's Animal House) 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Lieutenant Kije Suite, Op. 60: III. Kije's Wedding",8.554057,https://www.naxos.com/catalogue/item.asp?item_code=8.554057,1991,Doc Hollywood 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Lieutenant Kije Suite, Op. 60: III. Kije's Wedding",8.554057,https://www.naxos.com/catalogue/item.asp?item_code=8.554057,1991,Doc Hollywood 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Piano Sonata No. 7 in B-flat major, Op. 83: III. Precipitato",8.553021,https://www.naxos.com/catalogue/item.asp?item_code=8.553021,1993,Glenn Gould (32 Short Films about) 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Piano Sonata No. 7 in B-flat major, Op. 83: III. Precipitato",8.553021,https://www.naxos.com/catalogue/item.asp?item_code=8.553021,1993,Glenn Gould (32 Short Films about) 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Lieutenant Kije Suite, Op. 60: III. Kije's Wedding",8.554057,https://www.naxos.com/catalogue/item.asp?item_code=8.554057,1995,Crimson Tide 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Lieutenant Kije Suite, Op. 60: III. Kije's Wedding",8.554057,https://www.naxos.com/catalogue/item.asp?item_code=8.554057,1995,Crimson Tide 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: V. The Battle on Ice",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,1996,Children of the Revolution 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: VII. Alexander's Entry into Pskov",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,1996,Children of the Revolution 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Lieutenant Kije Suite, Op. 60",8.554057,https://www.naxos.com/catalogue/item.asp?item_code=8.554057,1996,Children of the Revolution 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: V. The Battle on Ice",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,1996,Children of the Revolution 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: VII. Alexander's Entry into Pskov",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,1996,Children of the Revolution 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Lieutenant Kije Suite, Op. 60",8.554057,https://www.naxos.com/catalogue/item.asp?item_code=8.554057,1996,Children of the Revolution 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Piano Sonata No. 7 in B-flat major, Op. 83: III. Precipitato",8.553021,https://www.naxos.com/catalogue/item.asp?item_code=8.553021,1996,"Couch in New York, A "
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Piano Sonata No. 7 in B-flat major, Op. 83: III. Precipitato",8.553021,https://www.naxos.com/catalogue/item.asp?item_code=8.553021,1996,"Couch in New York, A "
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: II. Song about Alexander Nevsky",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,1997,Anna Karenina 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: II. Song about Alexander Nevsky",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,1997,Anna Karenina 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Peter and the Wolf, Op. 67",8.550499,https://www.naxos.com/catalogue/item.asp?item_code=8.550499,1998,Sour Grapes 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Peter and the Wolf, Op. 67",8.550499,https://www.naxos.com/catalogue/item.asp?item_code=8.550499,1998,Sour Grapes 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Violin Concerto No. 2 in G minor, Op. 63",8.553494,https://www.naxos.com/catalogue/item.asp?item_code=8.553494,1999,Analyze This 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Violin Concerto No. 2 in G minor, Op. 63",8.553494,https://www.naxos.com/catalogue/item.asp?item_code=8.553494,1999,Analyze This 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Romeo and Juliet, Op. 64: Dance of the Knight",8.553184-85,https://www.naxos.com/catalogue/item.asp?item_code=8.553184-85,2000,Purely Belter 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Romeo and Juliet, Op. 64: Dance of the Knight",8.553184-85,https://www.naxos.com/catalogue/item.asp?item_code=8.553184-85,2000,Purely Belter 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Romeo and Juliet, Op. 64",8.553184-85,https://www.naxos.com/catalogue/item.asp?item_code=8.553184-85,2000,Center Stage 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Romeo and Juliet, Op. 64",8.553184-85,https://www.naxos.com/catalogue/item.asp?item_code=8.553184-85,2000,Center Stage 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Peter and the Wolf, Op. 67",8.550499,https://www.naxos.com/catalogue/item.asp?item_code=8.550499,2009,State of Play 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Peter and the Wolf, Op. 67",8.550499,https://www.naxos.com/catalogue/item.asp?item_code=8.550499,2009,State of Play 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Peter and the Wolf, Op. 67: II. The Bird",8.550499,https://www.naxos.com/catalogue/item.asp?item_code=8.550499,2015,Minions 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Peter and the Wolf, Op. 67: II. The Bird",8.550499,https://www.naxos.com/catalogue/item.asp?item_code=8.550499,2015,Minions 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: III. The Crusaders in Pskov",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,2015,"Apostate, The "
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: III. The Crusaders in Pskov",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,2015,"Apostate, The "
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: V. The Battle on Ice",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,2015,"Apostate, The "
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Alexander Nevsky, Op. 78: V. The Battle on Ice",8.55571,https://www.naxos.com/catalogue/item.asp?item_code=8.555710,2015,"Apostate, The "
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Cinderella, Op. 87",3.7004E+12,https://naxosmusiclibrary.com/catalogue/item.asp?cid=3700403528336,2015,Avengers: Age of Ultron 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Cinderella, Op. 87",3.7004E+12,https://naxosmusiclibrary.com/catalogue/item.asp?cid=3700403528336,2015,Avengers: Age of Ultron 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Cinderella, Op. 87: Act III: Amoroso",3.7004E+12,https://naxosmusiclibrary.com/catalogue/item.asp?cid=3700403528336,2015,Joy 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Cinderella, Op. 87: Act III: Amoroso",3.7004E+12,https://naxosmusiclibrary.com/catalogue/item.asp?cid=3700403528336,2015,Joy 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Peter and the Wolf, Op. 67",8.550499,https://www.naxos.com/catalogue/item.asp?item_code=8.550499,2017,Blade Runner 2049 
"PROKOFIEV, SERGEY",Sergey Prokofiev,Prokofiev, Sergey,"Peter and the Wolf, Op. 67",8.550499,https://www.naxos.com/catalogue/item.asp?item_code=8.550499,2017,Blade Runner 2049 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Boheme: Che gelida manina,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1951,"Great Caruso, The "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Boheme: Che gelida manina,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1951,"Great Caruso, The "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Tosca: E lucevan le stelle,8.660001-02,https://www.naxos.com/catalogue/item.asp?item_code=8.660001-02,1951,"Great Caruso, The "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Tosca: E lucevan le stelle,8.660001-02,https://www.naxos.com/catalogue/item.asp?item_code=8.660001-02,1951,"Great Caruso, The "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,"Madame Butterfly: Un bel di, vedremo",8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1962,My Geisha 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,"Madame Butterfly: Un bel di, vedremo",8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1962,My Geisha 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Madama Butterfly: Vogliatemi bene,8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1971,Death in Venice 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Madama Butterfly: Vogliatemi bene,8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1971,Death in Venice 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Tosca: E lucevan le stelle,8.660001-02,https://www.naxos.com/catalogue/item.asp?item_code=8.660001-02,1973,Serpico 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Tosca: E lucevan le stelle,8.660001-02,https://www.naxos.com/catalogue/item.asp?item_code=8.660001-02,1973,Serpico 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Boheme: Sono andati,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1978,Deer Hunter 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Boheme: Sono andati,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1978,Deer Hunter 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Turandot: Nessun dorma!,8.660089-90,https://www.naxos.com/catalogue/item.asp?item_code=8.660089-90,1982,"Yes, Giorgio "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Manon Lescaut: Donna non vidi mai simile a questa!,8.660019-20,https://www.naxos.com/catalogue/item.asp?item_code=8.660019-20,1982,"Yes, Giorgio "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Turandot: Nessun dorma!,8.660089-90,https://www.naxos.com/catalogue/item.asp?item_code=8.660089-90,1982,"Yes, Giorgio "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Manon Lescaut: Donna non vidi mai simile a questa!,8.660019-20,https://www.naxos.com/catalogue/item.asp?item_code=8.660019-20,1982,"Yes, Giorgio "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Turandot: Nessun dorma!,8.660089-90,https://www.naxos.com/catalogue/item.asp?item_code=8.660089-90,1984,"Killing Fields, The "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Turandot: Nessun dorma!,8.660089-90,https://www.naxos.com/catalogue/item.asp?item_code=8.660089-90,1984,"Killing Fields, The "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Gianni Schicchi: O mio babbino caro,8.660111,https://www.naxos.com/catalogue/item.asp?item_code=8.660111,1985,Prizzi's Honor 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Gianni Schicchi: O mio babbino caro,8.660111,https://www.naxos.com/catalogue/item.asp?item_code=8.660111,1985,Prizzi's Honor 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Rondine: Chi il bel sogno di Doretta,8.550605,https://www.naxos.com/catalogue/item.asp?item_code=8.550605,1985,"Room With a View, A "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Gianni Schicchi: O mio babbino caro,8.660111,https://www.naxos.com/catalogue/item.asp?item_code=8.660111,1985,"Room With a View, A "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Gianni Schicchi: Firenze e come un albero fiorito,8.660111,https://www.naxos.com/catalogue/item.asp?item_code=8.660111,1985,"Room With a View, A "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Gianni Schicchi: Firenze e come un albero fiorito,8.660111,https://www.naxos.com/catalogue/item.asp?item_code=8.660111,1985,"Room With a View, A "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Gianni Schicchi: O mio babbino caro,8.660111,https://www.naxos.com/catalogue/item.asp?item_code=8.660111,1985,"Room With a View, A "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Rondine: Chi il bel sogno di Doretta,8.550605,https://www.naxos.com/catalogue/item.asp?item_code=8.550605,1985,"Room With a View, A "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Madama Butterfly: Vogliatemi bene,8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1986,Mona Lisa 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Madama Butterfly: Vogliatemi bene,8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1986,Mona Lisa 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Turandot: Nessun dorma!,8.660089-90,https://www.naxos.com/catalogue/item.asp?item_code=8.660089-90,1986,Castaway 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Turandot: Nessun dorma!,8.660089-90,https://www.naxos.com/catalogue/item.asp?item_code=8.660089-90,1986,Castaway 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,"Manon Lescaut: Sola, perduta, abbandonata",8.550606,https://www.naxos.com/catalogue/item.asp?item_code=8.550606,1986,Hannah and Her Sisters 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,"Manon Lescaut: Sola, perduta, abbandonata",8.550606,https://www.naxos.com/catalogue/item.asp?item_code=8.550606,1986,Hannah and Her Sisters 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Boheme: Quando me'n vo',8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1987,Moonstruck 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Boheme: Quando me'n vo',8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1987,Moonstruck 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Boheme: Che gelida manina,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1987,Moonstruck 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La boheme: O soave fanciulla,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1987,Moonstruck 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Boheme: Donde lieta usci,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1987,Moonstruck 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Boheme: Che gelida manina,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1987,Moonstruck 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,"Madame Butterfly: Un bel di, vedremo",8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1987,Fatal Attraction 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Madama Butterfly: Con onor muore,8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1987,Fatal Attraction 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,"Madame Butterfly: Un bel di, vedremo",8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1987,Fatal Attraction 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Madama Butterfly: Con onor muore,8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1987,Fatal Attraction 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La Boheme: Donde lieta usci,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1987,Moonstruck 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La boheme: O soave fanciulla,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1987,Moonstruck 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Turandot: Nessun dorma!,8.660089-90,https://www.naxos.com/catalogue/item.asp?item_code=8.660089-90,1987,"Witches of Eastwick, The "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Turandot: Nessun dorma!,8.660089-90,https://www.naxos.com/catalogue/item.asp?item_code=8.660089-90,1987,"Witches of Eastwick, The "
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La boheme: O soave fanciulla,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1990,Awakenings 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,La boheme: O soave fanciulla,8.553151,https://www.naxos.com/catalogue/item.asp?item_code=8.553151,1990,Awakenings 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Gianni Schicchi: O mio babbino caro,8.660111,https://www.naxos.com/catalogue/item.asp?item_code=8.660111,1990,White Palace 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Gianni Schicchi: O mio babbino caro,8.660111,https://www.naxos.com/catalogue/item.asp?item_code=8.660111,1990,White Palace 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,"Tosca: Vissi d'arte, vissi d'amore",8.660001-02,https://www.naxos.com/catalogue/item.asp?item_code=8.660001-02,1991,Not Without My Daughter 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,"Tosca: Vissi d'arte, vissi d'amore",8.660001-02,https://www.naxos.com/catalogue/item.asp?item_code=8.660001-02,1991,Not Without My Daughter 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,"Madame Butterfly: Un bel di, vedremo",8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1992,Peter's Friends 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,"Madame Butterfly: Un bel di, vedremo",8.660015-16,https://www.naxos.com/catalogue/item.asp?item_code=8.660015-16,1992,Peter's Friends 
"PUCCINI, GIACOMO",Giacomo Puccini,Puccini, Giacomo,Turandot: Nessun dorma!,8.660089-90,https://www.naxos.com/catalogue/item.asp?item_code=8.660089-90,1992,Toys 
