composerNameFull,pieceName,pieceCode,pieceURL,pieceMovies
"MOZART, WOLFGANG AMADEUS","Die Zauberflote (The Magic Flute), K. 620: Der Holle Rache kocht in meinem Herzen",8.660030-31,https://www.naxos.com/catalogue/item.asp?item_code=8.660030-31,<i>Amadeus (1984) <br/> Boy (II) (The) (2016) <br/> Keiner liebt mich (1994) <br/> Miss Congeniality (2000) <br/> Now You See Me 2 (2016) <br/> Operation Dumbo Drop (1995) <br/> Rocketeer (The) (1991) <br/> Sweet Sixteen (I) (2002)</i>
"MOZART, WOLFGANG AMADEUS","Die Zauberflote (The Magic Flute), K. 620: Dies Bildnis ist bezaubernd schon",8.660030-31,https://www.naxos.com/catalogue/item.asp?item_code=8.660030-31,<i>All the Wrong Places (2000)</i>
"MOZART, WOLFGANG AMADEUS","Die Zauberflote (The Magic Flute), K. 620: Excerpts",8.660030-31,https://www.naxos.com/catalogue/item.asp?item_code=8.660030-31,<i>In All Innocence (1998)</i>
"MOZART, WOLFGANG AMADEUS","Die Zauberflote (The Magic Flute), K. 620: In diesen heil'gen Hallen",8.660030-31,https://www.naxos.com/catalogue/item.asp?item_code=8.660030-31,<i>General's Daughter (The) (1999)</i>
"MOZART, WOLFGANG AMADEUS","Die Zauberflote (The Magic Flute), K. 620: Overture",8.660030-31,https://www.naxos.com/catalogue/item.asp?item_code=8.660030-31,<i>Amadeus (1984) <br/> Watch it (1993)</i>
"MOZART, WOLFGANG AMADEUS","Die Zauberflote (The Magic Flute), K. 620: Pa - Pa - Pa - Pa - Pa - Pa - Papagena!",8.660030-31,https://www.naxos.com/catalogue/item.asp?item_code=8.660030-31,<i>Casanova (2015)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento in B-flat major, K. 137, ""Salzburg Symphony No. 2"": III. Allegro assai",8.550108,https://www.naxos.com/catalogue/item.asp?item_code=8.550108,<i>Bridget Jones's Diary (2001)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento in D major, K. 136, ""Salzburg Symphony No. 1""",8.550108,https://www.naxos.com/catalogue/item.asp?item_code=8.550108,<i>Holding the Man (2015)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento in D major, K. 136, ""Salzburg Symphony No. 1"": I. Allegro",8.550108,https://www.naxos.com/catalogue/item.asp?item_code=8.550108,<i>Out of Africa (1985) <br/> S1mOne (Simone) (2002)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento in D major, K. 136, ""Salzburg Symphony No. 1"": II. Andante",8.550108,https://www.naxos.com/catalogue/item.asp?item_code=8.550108,<i>Elle (2016)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento in D major, K. 136, ""Salzburg Symphony No. 1"": III. Presto",8.550108,https://www.naxos.com/catalogue/item.asp?item_code=8.550108,<i>Out of Africa (1985)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento in E-flat major, K. 563: III. Menuetto",8.572258,https://www.naxos.com/catalogue/item.asp?item_code=8.572258,<i>Mission: Impossible (1996)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento in F major, K. 138, ""Salzburg Symphony No. 3""",8.550108,https://www.naxos.com/catalogue/item.asp?item_code=8.550108,<i>Triple 9 (2016)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento in F major, K. 138, ""Salzburg Symphony No. 3"": II. Andante",8.550108,https://www.naxos.com/catalogue/item.asp?item_code=8.550108,<i>Total Recall (1990)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento in F major, K. 522, ""Ein musikalischer Spass"" (""A Musical Joke"")",8.550437,https://www.naxos.com/catalogue/item.asp?item_code=8.550437,<i>Ace Ventura: Pet Detective (1994)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento in F major, K. 522, ""Ein musikalischer Spass"" (""A Musical Joke""): I. Allegro",8.550437,https://www.naxos.com/catalogue/item.asp?item_code=8.550437,<i>Vita e Bella (La) (Life is Beautiful) (1997)</i>
"MOZART, WOLFGANG AMADEUS","Divertimento No. 10 in F major, K. 247, ""Lodron Night Music No. 1""",8.550026,https://www.naxos.com/catalogue/item.asp?item_code=8.550026,<i>Milk and Money</i>
"MOZART, WOLFGANG AMADEUS","Divertimento No. 15 in B-flat major, K. 287, ""Lodron Night Music No. 2"": III. Menuetto",8.550996,https://www.naxos.com/catalogue/item.asp?item_code=8.550996,<i>Associate (The) (1996)</i>
"MOZART, WOLFGANG AMADEUS","Don Giovanni, K. 527",8.660080-82,https://www.naxos.com/catalogue/item.asp?item_code=8.660080-82,<i>Invisible Ink (II) (2015)</i>
"MOZART, WOLFGANG AMADEUS","Don Giovanni, K. 527: Ah fuggi il traditor",8.660080-82,https://www.naxos.com/catalogue/item.asp?item_code=8.660080-82,<i>Mad Love (1995)</i>
"MOZART, WOLFGANG AMADEUS","Don Giovanni, K. 527: Batti, batti, o bel Masetto",8.660080-82,https://www.naxos.com/catalogue/item.asp?item_code=8.660080-82,<i>xXx (2002)</i>
"MOZART, WOLFGANG AMADEUS","Don Giovanni, K. 527: Deh, vieni alla finestra",8.660080-82,https://www.naxos.com/catalogue/item.asp?item_code=8.660080-82,<i>Wild Side (1995) <br/> Woman in Gold (2015)</i>
"MOZART, WOLFGANG AMADEUS","Don Giovanni, K. 527: Don Giovanni, a cenar teco",8.660080-82,https://www.naxos.com/catalogue/item.asp?item_code=8.660080-82,<i>Amadeus (1984)</i>
"MOZART, WOLFGANG AMADEUS","Don Giovanni, K. 527: Fin ch'han dal vino",8.660080-82,https://www.naxos.com/catalogue/item.asp?item_code=8.660080-82,<i>xXx (2002)</i>
"MOZART, WOLFGANG AMADEUS","Don Giovanni, K. 527: Il mio tesoro",8.660080-82,https://www.naxos.com/catalogue/item.asp?item_code=8.660080-82,<i>Kind Hearts and Coronets (1949)</i>
"MOZART, WOLFGANG AMADEUS","Don Giovanni, K. 527: La ci darem la mano",8.660080-82,https://www.naxos.com/catalogue/item.asp?item_code=8.660080-82,<i>Babette's Feast (1987) <br/> Don Juan De Marco (1994) <br/> My Old Lady (2014)</i>
"MOZART, WOLFGANG AMADEUS","Don Giovanni, K. 527: Madamina, il catalogo e questo",8.660080-82,https://www.naxos.com/catalogue/item.asp?item_code=8.660080-82,<i>Guarding Tess (1994) <br/> Screamers</i>
"MOZART, WOLFGANG AMADEUS","Don Giovanni, K. 527: Overture",8.660080-82,https://www.naxos.com/catalogue/item.asp?item_code=8.660080-82,<i>Torrents of Spring (1989)</i>
"MOZART, WOLFGANG AMADEUS","Exsultate, jubilate, K. 165",8.550495,https://www.naxos.com/catalogue/item.asp?item_code=8.550495,<i>Affair of the Necklace (The) (2001) <br/> Barfly (1987)</i>
"MOZART, WOLFGANG AMADEUS","Flute Concerto No. 1 in G major, K. 313: I. Allegro maestoso",8.550074,https://www.naxos.com/catalogue/item.asp?item_code=8.550074,<i>Green Card (1990)</i>
"MOZART, WOLFGANG AMADEUS","Flute Concerto No. 1 in G major, K. 313: II. Adagio non troppo",8.550074,https://www.naxos.com/catalogue/item.asp?item_code=8.550074,<i>Green Card (1990)</i>
"MOZART, WOLFGANG AMADEUS","Flute Quartet No. 4 in A major, K. 298: II. Minuet",8.550438,https://www.naxos.com/catalogue/item.asp?item_code=8.550438,<i>Gross Anatomy (1989)</i>
"MOZART, WOLFGANG AMADEUS","Horn Concerto No. 1 in D major, K. 412: I. Allegro",8.553592,https://www.naxos.com/catalogue/item.asp?item_code=8.553592,<i>Sphere (1998) <br/> Truman Show (The) (1998)</i>
"MOZART, WOLFGANG AMADEUS","Horn Concerto No. 2 in E-flat major, K. 417: III. Rondo",8.553592,https://www.naxos.com/catalogue/item.asp?item_code=8.553592,<i>JFK (1991)</i>
"MOZART, WOLFGANG AMADEUS","Horn Concerto No. 3 in E-flat major, K. 447: III. Allegro",8.553592,https://www.naxos.com/catalogue/item.asp?item_code=8.553592,<i>Fame (1980)</i>
"MOZART, WOLFGANG AMADEUS","Horn Concerto No. 4 in E-flat major, K. 495",8.553592,https://www.naxos.com/catalogue/item.asp?item_code=8.553592,<i>Blackball (2003) <br/> Sour Grapes (1998)</i>
"MOZART, WOLFGANG AMADEUS","Idomeneo re di Creta, K. 366: March",8.660250-52,https://www.naxos.com/catalogue/item.asp?item_code=8.660250-52,<i>Barry Lyndon (1975)</i>
"MOZART, WOLFGANG AMADEUS","La clemenza di Tito, K. 621, Act I: Aria: Parto, parto, ma tu ben mio",8.225825,https://www.naxos.com/catalogue/item.asp?item_code=8.225825,<i>Tetro (2009)</i>
"MOZART, WOLFGANG AMADEUS","Le Nozze di Figaro (The Marriage of Figaro), K. 492",8.660102-04,https://www.naxos.com/catalogue/item.asp?item_code=8.660102-04,<i>Mission: Impossible - Rogue Nation (2015)</i>
"MOZART, WOLFGANG AMADEUS","Le Nozze di Figaro (The Marriage of Figaro), K. 492: Che soave zeffiretto",8.660102-04,https://www.naxos.com/catalogue/item.asp?item_code=8.660102-04,<i>Man Who Wasn't There (The) (2001) <br/> Matchstick Men (2003) <br/> Shawshank Redemption (The) (1994)</i>
"MOZART, WOLFGANG AMADEUS","Le Nozze di Figaro (The Marriage of Figaro), K. 492: Excerpts",8.660102-04,https://www.naxos.com/catalogue/item.asp?item_code=8.660102-04,<i>Milk and Money</i>
"MOZART, WOLFGANG AMADEUS","Le Nozze di Figaro (The Marriage of Figaro), K. 492: L'ho perduta... me meschina...",8.660102-04,https://www.naxos.com/catalogue/item.asp?item_code=8.660102-04,<i>L'Accompagnatrice (The Accompanist) (1992)</i>
"MOZART, WOLFGANG AMADEUS","Le Nozze di Figaro (The Marriage of Figaro), K. 492: Non piu andrai, farfallone amoroso",8.660102-04,https://www.naxos.com/catalogue/item.asp?item_code=8.660102-04,<i>Amadeus (1984) <br/> Hopscotch (1980) <br/> Mr Magoo (1997)</i>
"MOZART, WOLFGANG AMADEUS","Le Nozze di Figaro (The Marriage of Figaro), K. 492: Overture",8.660102-04,https://www.naxos.com/catalogue/item.asp?item_code=8.660102-04,<i>Gross Anatomy (1989) <br/> House! (2000) <br/> Ipcress File (The) (1965) <br/> King's Speech (The) (2010) <br/> Last Action Hero (The) (1993) <br/> Trading Places (1983) <br/> Weird Science (1985)</i>
"MOZART, WOLFGANG AMADEUS","Le Nozze di Figaro (The Marriage of Figaro), K. 492: Overture and Aria",8.660102-04,https://www.naxos.com/catalogue/item.asp?item_code=8.660102-04,<i>Runaway Bride (1999)</i>
"MOZART, WOLFGANG AMADEUS","Le Nozze di Figaro (The Marriage of Figaro), K. 492: Voi, che sapete",8.660102-04,https://www.naxos.com/catalogue/item.asp?item_code=8.660102-04,<i>I Dreamed of Africa (2000) <br/> Living Daylights (The) (1987) <br/> Nun's Story (The) (1959) <br/> Soldier's Daughter Never Cries (A) (1998)</i>
"MOZART, WOLFGANG AMADEUS","Le Nozze di Figaro (The Marriage of Figaro), K. 492: Appendix - Act IV No. 28a: Al desio di chi t'adora (Rondo, K. 577)",8.660102-04,https://www.naxos.com/catalogue/item.asp?item_code=8.660102-04,<i>How to Be Single (2016)</i>
"MOZART, WOLFGANG AMADEUS","Litaniae de venerabili altaris sacramento, K. 125: Viaticum in Domino",4009350834026,https://www.classicsonline.com/catalogue/product.aspx?cid=4009350834026,<i>Philadelphia (1993)</i>
"MOZART, WOLFGANG AMADEUS",Litaniae de venerabili altaris sacramento: Dulcissimum convivium,Carus83.402,https://www.naxos.com/catalogue/item.asp?item_code=Carus83.402,<i>Philadelphia (1993)</i>
"MOZART, WOLFGANG AMADEUS","Mass No. 16 in C major, K. 317, ""Coronation Mass""",8.550495,https://www.naxos.com/catalogue/item.asp?item_code=8.550495,<i>Philadelphia (1993)</i>
"MOZART, WOLFGANG AMADEUS","Mass No. 18 in C minor, K. 427, ""Great""",8.554421,https://www.naxos.com/catalogue/item.asp?item_code=8.554421,<i>Where Truth Lies (1996)</i>
"MOZART, WOLFGANG AMADEUS","Mass No. 18 in C minor, K. 427, ""Great"": Kyrie",8.554421,https://www.naxos.com/catalogue/item.asp?item_code=8.554421,<i>Amadeus (1984)</i>
"MOZART, WOLFGANG AMADEUS","Maurerische Trauermusik (Masonic Funeral Music), K. 477",8.570897,https://www.naxos.com/catalogue/item.asp?item_code=8.570897,<i>Amadeus (1984)</i>
"MOZART, WOLFGANG AMADEUS","Missa solemnis in C minor, K. 139, ""Waisenhausmesse"" (Orphanage): Sanctus",C10169,https://www.naxos.com/catalogue/item.asp?item_code=C10169,<i>L'Accompagnatrice (The Accompanist) (1992)</i>
"MOZART, WOLFGANG AMADEUS","Oboe Concerto in C major, K. 271k / K. 314",8.550345,https://www.naxos.com/catalogue/item.asp?item_code=8.550345,<i>Me Before You (2016)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 14 in E-flat major, K. 449",8.550202,https://www.naxos.com/catalogue/item.asp?item_code=8.550202,<i>Getting It Right (1989)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 19 in F major, K. 459",8.550208,https://www.naxos.com/catalogue/item.asp?item_code=8.550208,<i>Pacific Heights (1990)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 20 in D minor, K. 466: I. Allegro",8.550434,https://www.naxos.com/catalogue/item.asp?item_code=8.550434,<i>Amadeus (1984)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 20 in D minor, K. 466: II. Romance",8.550434,https://www.naxos.com/catalogue/item.asp?item_code=8.550434,<i>Amadeus (1984)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 21 in C major, K. 467, ""Elvira Madigan""",8.550434,https://www.naxos.com/catalogue/item.asp?item_code=8.550434,"<i>Bullets, Fangs and Dinner at 8 (2015) <br/> Educating Rita (1983) <br/> Regarding Henry (1991) <br/> Silent Fall (1994) <br/> Tango (1993) <br/> Taste of Others (The) (2000) <br/> Virtual Sexuality (1999)</i>"
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 21 in C major, K. 467, ""Elvira Madigan"": I. Allegro maestoso",8.550434,https://www.naxos.com/catalogue/item.asp?item_code=8.550434,<i>Consenting Adults (1992)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 21 in C major, K. 467, ""Elvira Madigan"": II. Andante",8.550434,https://www.naxos.com/catalogue/item.asp?item_code=8.550434,<i>Cranium Intel (2016) <br/> Die Ehe der Maria Braun (The Marriage of Maria Braun) (1979) <br/> Elvira Madigan (1967) <br/> House of Last Things (The Last House) (2013) <br/> Janice Beard 45 WPM (1999) <br/> Metroland (1997) <br/> Spy Who Loved Me (The) (1977) <br/> Twelve Monkeys (1995)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 22 in E-flat major, K. 482",8.550206,https://www.naxos.com/catalogue/item.asp?item_code=8.550206,<i>Book of Life (The) (2014)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 22 in E-flat major, K. 482: III. Allegro - Andantino cantabile - Allegro",8.550206,https://www.naxos.com/catalogue/item.asp?item_code=8.550206,<i>Amadeus (1984) <br/> Wild Card (2015)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 23 in A major, K. 488",8.550204,https://www.naxos.com/catalogue/item.asp?item_code=8.550204,<i>Barber of Siberia (The) (Sibirskiy tsiryulnik) (1998) <br/> Death of Stalin (The) (2017) <br/> Way of the Gun (The) (2000)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 23 in A major, K. 488: II. Adagio",8.550204,https://www.naxos.com/catalogue/item.asp?item_code=8.550204,<i>Nos femmes (2015)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 24 in C minor, K. 491",8.550204,https://www.naxos.com/catalogue/item.asp?item_code=8.550204,<i>Getting It Right (1989)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 25 in C major, K. 503",8.550207,https://www.naxos.com/catalogue/item.asp?item_code=8.550207,<i>Barfly (1987) <br/> Boxing Helena (1993)</i>
"MOZART, WOLFGANG AMADEUS","Piano Concerto No. 25 in C major, K. 503: II. Andante",8.550207,https://www.naxos.com/catalogue/item.asp?item_code=8.550207,<i>Associate (The) (1996)</i>
"MOZART, WOLFGANG AMADEUS","Piano Quartet in E-flat major, K. 493",8.554274,https://www.naxos.com/catalogue/item.asp?item_code=8.554274,<i>Bad Moms (2016) <br/> Little Man Tate (1991)</i>
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 1 in C major, K. 279: II. Andante",8.550447,https://www.naxos.com/catalogue/item.asp?item_code=8.550447,"<i>Three Billboards Outside Ebbing, Missouri (2017)</i>"
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 8 in A minor, K. 310",8.550445,https://www.naxos.com/catalogue/item.asp?item_code=8.550445,<i>My Father the Hero (1994)</i>
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 11 in A major, K. 331",8.550448,https://www.naxos.com/catalogue/item.asp?item_code=8.550448,<i>Beautiful Mind (A) (2001) <br/> Bend it Like Beckham (2002)</i>
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 11 in A major, K. 331: I. Tema",8.550448,https://www.naxos.com/catalogue/item.asp?item_code=8.550448,<i>Fame (1980) <br/> Frances (1982) <br/> Monsieur Lazhar (2011) <br/> Out of Africa (1985)</i>
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 11 in A major, K. 331: III. Rondo alla turca",8.550448,https://www.naxos.com/catalogue/item.asp?item_code=8.550448,<i>Truman Show (The) (1998) <br/> Wedding Banquet (The) (1993)</i>
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 12 in F major, K. 332: I. Allegro",8.550446,https://www.naxos.com/catalogue/item.asp?item_code=8.550446,<i>Love Story (1970) <br/> X-Men 2 (X-2) (2003)</i>
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 15 in F major, K. 533: II. Andante",8.550445,https://www.naxos.com/catalogue/item.asp?item_code=8.550445,<i>French Lieutenant's Woman (The) (1981) <br/> Loser</i>
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 16 in C major, K. 545",8.550446,https://www.naxos.com/catalogue/item.asp?item_code=8.550446,<i>Lee Daniels' The Butler (I) (2013)</i>
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 16 in C major, K. 545: I. Allegro",8.550446,https://www.naxos.com/catalogue/item.asp?item_code=8.550446,<i>Groundhog Day (1993) <br/> Loss of Sexual Innocence (The) (1999)</i>
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 17 in B-flat major, K. 570",8.550446,https://www.naxos.com/catalogue/item.asp?item_code=8.550446,<i>Dark Eyes (1987)</i>
"MOZART, WOLFGANG AMADEUS","Piano Sonata No. 18 in D major, K. 576: II. Adagio",8.550448,https://www.naxos.com/catalogue/item.asp?item_code=8.550448,<i>Zookeeper's Wife (The) (2017)</i>
"MOZART, WOLFGANG AMADEUS","Piano Trio No. 2 in E-flat major, K. 498, ""Kegelstatt"": III. Rondo",8.550439,https://www.naxos.com/catalogue/item.asp?item_code=8.550439,<i>Colonel Chabert (1994)</i>
"MOZART, WOLFGANG AMADEUS","Requiem in D minor, K. 626",8.550235,https://www.naxos.com/catalogue/item.asp?item_code=8.550235,<i>Affair of the Necklace (The) (2001) <br/> SLC Punk! (1998) <br/> Solitaire for Two (1995)</i>
"MOZART, WOLFGANG AMADEUS","Requiem in D Minor, K. 626: Confutatis maledictis",8.550235,https://www.naxos.com/catalogue/item.asp?item_code=8.550235,<i>One Chance (2013)</i>
"MOZART, WOLFGANG AMADEUS","Requiem in D minor, K. 626: Dies irae",8.550235,https://www.naxos.com/catalogue/item.asp?item_code=8.550235,<i>Amadeus (1984) <br/> Duplex (2003) <br/> Incredibly True Adventure of Two Girls in Love (The) (1995) <br/> X-Men 2 (X-2) (2003)</i>
"MOZART, WOLFGANG AMADEUS","Requiem in D minor, K. 626: Kyrie eleison",8.550235,https://www.naxos.com/catalogue/item.asp?item_code=8.550235,<i>Lucy (I) (2014)</i>
"MOZART, WOLFGANG AMADEUS","Requiem in D minor, K. 626: Lacrimosa dies illa",8.550235,https://www.naxos.com/catalogue/item.asp?item_code=8.550235,<i>Big Lebowski (The) (1998) <br/> Mrs Brown's Boys D'Movie (2014) <br/> Primal Fear (1996)</i>
"MOZART, WOLFGANG AMADEUS","Requiem in D minor, K. 626: Requiem aeternam",8.550235,https://www.naxos.com/catalogue/item.asp?item_code=8.550235,"<i>Bullets, Fangs and Dinner at 8 (2015) <br/> Elizabeth (1998) <br/> Nymphomaniac: Vol. II (2013)</i>"
"MOZART, WOLFGANG AMADEUS","Requiem in D minor, K. 626: Rex tremendae majestatis",8.550235,https://www.naxos.com/catalogue/item.asp?item_code=8.550235,<i>Eyes Wide Shut (1999)</i>
"MOZART, WOLFGANG AMADEUS","Rondo in C major, K. 373",8.550418,https://www.naxos.com/catalogue/item.asp?item_code=8.550418,<i>Lee Daniels' The Butler (I) (2013)</i>
"MOZART, WOLFGANG AMADEUS","Rondo in D major, K. 382",8.550209,https://www.naxos.com/catalogue/item.asp?item_code=8.550209,<i>45 Years (2015)</i>
"MOZART, WOLFGANG AMADEUS","Serenade No. 10 in B-flat major, K. 361, ""Gran Partita""",8.550060,https://www.naxos.com/catalogue/item.asp?item_code=8.550060,<i>Milk and Money</i>
"MOZART, WOLFGANG AMADEUS","Serenade No. 10 in B-flat major, K. 361, ""Gran Partita"": III. Menuetto",8.550060,https://www.naxos.com/catalogue/item.asp?item_code=8.550060,<i>Amadeus (1984)</i>
"MOZART, WOLFGANG AMADEUS","Serenade No. 10 in B-flat major, K. 361, ""Gran Partita"": IV. Adagio",8.550060,https://www.naxos.com/catalogue/item.asp?item_code=8.550060,<i>Amadeus (1984)</i>
"MOZART, WOLFGANG AMADEUS","Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik""",8.550026,https://www.naxos.com/catalogue/item.asp?item_code=8.550026,<i>After the Ball (2015) <br/>  Blackball (2003) <br/> Bonfire of the Vanities (1990) <br/> Daddy Day Care (2003) <br/> Equals (2015) <br/> Gentleman's Game (A) (2002) <br/> Heartbreakers (2001) <br/> There's Something About Mary (1998) <br/> Up Close &amp; Personal (1996) <br/> Whole Nine Yards (The) (2000) <br/> Who's That Girl (1987) <br/> Year of the Comet (1992)</i>
"MOZART, WOLFGANG AMADEUS","Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": I. Allegro",8.550026,https://www.naxos.com/catalogue/item.asp?item_code=8.550026,<i>Ace Ventura: Pet Detective (1994) <br/> Ace Ventura: When Nature Calls (1995) <br/> Amadeus (1984) <br/> April and the Extraordinary World (2015) <br/> Bernie (2011) <br/> Bird on a Wire (1990) <br/> Bone Daddy (1998) <br/> Charlie's Angels: Full Throttle (2003) <br/> Fame (1980) <br/> Hopscotch (1980) <br/> Incognito <br/> Nikita (1980) <br/> Overkill (I) (1996) <br/> Teaching Mrs. Tingle (1999) <br/> Witches of Eastwick (The) (1987)</i>
"MOZART, WOLFGANG AMADEUS","Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": II. Romanze",8.550026,https://www.naxos.com/catalogue/item.asp?item_code=8.550026,<i>Ace Ventura: Pet Detective (1994) <br/> Alien (1979) <br/> All I Want for Christmas <br/> Batman (1989) <br/> Cowboy Way (The) (1994) <br/> Mystery Science Theater 3000: The Movie (1996) <br/> X-Men 2 (X-2) (2003)</i>
"MOZART, WOLFGANG AMADEUS","Serenade No. 13 in G major, K. 525, ""Eine kleine Nachtmusik"": III. Menuetto",8.550026,https://www.naxos.com/catalogue/item.asp?item_code=8.550026,<i>Ace Ventura: Pet Detective (1994) <br/> Bugsy Malone (1976) <br/> G.I. Jane (1997)</i>
"MOZART, WOLFGANG AMADEUS","Serenade No. 6, K. 239, ""Serenata Notturna""",8.550026,https://www.naxos.com/catalogue/item.asp?item_code=8.550026,<i>Milk and Money</i>
"MOZART, WOLFGANG AMADEUS","Sinfonia Concertante in E-flat major, K. 297b",8.550159,https://www.naxos.com/catalogue/item.asp?item_code=8.550159,<i>Awakenings (1990)</i>
"MOZART, WOLFGANG AMADEUS","Sinfonia Concertante in E-flat major, K. 364",8.550332,https://www.naxos.com/catalogue/item.asp?item_code=8.550332,<i>Venus Rising (1995) <br/> Out of Africa (1985)</i>
"MOZART, WOLFGANG AMADEUS","Sinfonia Concertante in E-flat major, K. 364: I. Allegro maestoso",8.550332,https://www.naxos.com/catalogue/item.asp?item_code=8.550332,<i>Amadeus (1984)</i>
"MOZART, WOLFGANG AMADEUS","String Quartet No. 4 in C major, K. 157: I. Allegro",8.550541,https://www.naxos.com/catalogue/item.asp?item_code=8.550541,<i>Harlem Nights (1989)</i>
"MOZART, WOLFGANG AMADEUS","String Quartet No. 14 in G major, K. 387",8.550541,https://www.naxos.com/catalogue/item.asp?item_code=8.550541,<i>Grumpy Old Men (1993)</i>
"MOZART, WOLFGANG AMADEUS","String Quartet No. 16 in E-flat major, K. 428",8.550540,https://www.naxos.com/catalogue/item.asp?item_code=8.550540,<i>Hundred-Foot Journey (The) (2014)</i>
"MOZART, WOLFGANG AMADEUS","String Quartet No. 17 in B-flat major, K. 458, ""Hunt"": I. Allegro vivace assai",8.550542,https://www.naxos.com/catalogue/item.asp?item_code=8.550542,<i>Star Trek: Insurrection (1998)</i>
"MOZART, WOLFGANG AMADEUS","String Quartet No. 17 in B-flat major, K. 458, ""Hunt"": IV. Allegro assai",8.550542,https://www.naxos.com/catalogue/item.asp?item_code=8.550542,<i>Hope Springs (2003) <br/> Star Trek: Insurrection (1998)</i>
"MOZART, WOLFGANG AMADEUS","String Quartet No. 19 in C major, K. 465, ""Dissonance"": I. Adagio - Allegro",8.550543,https://www.naxos.com/catalogue/item.asp?item_code=8.550543,<i>House of Last Things (The Last House) (2013) <br/> Joueur de violon (1994)</i>
"MOZART, WOLFGANG AMADEUS","String Quartet No. 21 in D major, K. 575, ""Prussian No. 1""",8.550545,https://www.naxos.com/catalogue/item.asp?item_code=8.550545,<i>Little Man Tate (1991)</i>
"MOZART, WOLFGANG AMADEUS","String Quintet No. 1 in B-flat major, K. 174: I. Allegro Moderato",8.553103,https://www.naxos.com/catalogue/item.asp?item_code=8.553103,<i>Lincoln (2012)</i>
"MOZART, WOLFGANG AMADEUS","String Quintet No. 1 in B-flat major, K. 174: III. Menuetto ma Allegro",8.553103,https://www.naxos.com/catalogue/item.asp?item_code=8.553103,<i>Lincoln (2012)</i>
"MOZART, WOLFGANG AMADEUS","String Quintet No. 4 in G minor, K. 516",8.553104,https://www.naxos.com/catalogue/item.asp?item_code=8.553104,<i>Sour Grapes (1998)</i>
"MOZART, WOLFGANG AMADEUS","String Quintet No. 6 in E-flat major, K. 614",8.553105,https://www.naxos.com/catalogue/item.asp?item_code=8.553105,<i>When Harry Met Sally... (1989)</i>
"MOZART, WOLFGANG AMADEUS","Symphony No. 11 in D major, K. 84",8.550873,https://www.naxos.com/catalogue/item.asp?item_code=8.550873,<i>After Hours (1985)</i>
"MOZART, WOLFGANG AMADEUS","Symphony No. 25 in G minor, K. 183",8.550113,https://www.naxos.com/catalogue/item.asp?item_code=8.550113,<i>Barfly (1987)</i>
"MOZART, WOLFGANG AMADEUS","Symphony No. 25 in G minor, K. 183: I. Allegro con brio",8.550113,https://www.naxos.com/catalogue/item.asp?item_code=8.550113,<i>Amadeus (1984) <br/> One Chance (2013) <br/> William Shakespeare's Romeo + Juliet (1996)</i>
"MOZART, WOLFGANG AMADEUS","Symphony No. 25 in G minor, K. 183: II. Andante",8.550113,https://www.naxos.com/catalogue/item.asp?item_code=8.550113,<i>45 Years (2015)</i>
"MOZART, WOLFGANG AMADEUS","Symphony No. 29 in A major, K. 201: I. Allegro moderato",8.550119,https://www.naxos.com/catalogue/item.asp?item_code=8.550119,<i>Amadeus (1984) <br/> Funny Thing Happened on the Way to the Forum (A) (1966)</i>
